"","from","to","type","subtype"
"538","mmu:75731","mmu:19733","ECrel","compound"
"539","mmu:21351","mmu:21881","ECrel","compound"
"540","mmu:21351","mmu:74419","ECrel","compound"
"541","mmu:21351","mmu:83553","ECrel","compound"
"542","mmu:100198","mmu:75731","ECrel","compound"
"543","mmu:100198","mmu:110208","ECrel","compound"
"544","mmu:110006","mmu:100559","ECrel","compound"
"545","mmu:110006","mmu:100727","ECrel","compound"
"546","mmu:110006","mmu:112417","ECrel","compound"
"547","mmu:110006","mmu:22236","ECrel","compound"
"548","mmu:110006","mmu:22238","ECrel","compound"
"549","mmu:110006","mmu:231396","ECrel","compound"
"550","mmu:110006","mmu:243085","ECrel","compound"
"551","mmu:110006","mmu:394430","ECrel","compound"
"552","mmu:110006","mmu:394432","ECrel","compound"
"553","mmu:110006","mmu:394433","ECrel","compound"
"554","mmu:110006","mmu:394434","ECrel","compound"
"555","mmu:110006","mmu:394435","ECrel","compound"
"556","mmu:110006","mmu:394436","ECrel","compound"
"557","mmu:110006","mmu:552899","ECrel","compound"
"558","mmu:110006","mmu:613123","ECrel","compound"
"559","mmu:110006","mmu:71773","ECrel","compound"
"560","mmu:110006","mmu:72094","ECrel","compound"
"561","mmu:110006","mmu:94215","ECrel","compound"
"562","mmu:110006","mmu:94284","ECrel","compound"
"563","mmu:110006","mmu:58810","ECrel","compound"
"564","mmu:16591","mmu:100559","ECrel","compound"
"565","mmu:16591","mmu:100727","ECrel","compound"
"566","mmu:16591","mmu:112417","ECrel","compound"
"567","mmu:16591","mmu:22236","ECrel","compound"
"568","mmu:16591","mmu:22238","ECrel","compound"
"569","mmu:16591","mmu:231396","ECrel","compound"
"570","mmu:16591","mmu:243085","ECrel","compound"
"571","mmu:16591","mmu:394430","ECrel","compound"
"572","mmu:16591","mmu:394432","ECrel","compound"
"573","mmu:16591","mmu:394433","ECrel","compound"
"574","mmu:16591","mmu:394434","ECrel","compound"
"575","mmu:16591","mmu:394435","ECrel","compound"
"576","mmu:16591","mmu:394436","ECrel","compound"
"577","mmu:16591","mmu:552899","ECrel","compound"
"578","mmu:16591","mmu:613123","ECrel","compound"
"579","mmu:16591","mmu:71773","ECrel","compound"
"580","mmu:16591","mmu:72094","ECrel","compound"
"581","mmu:16591","mmu:94215","ECrel","compound"
"582","mmu:16591","mmu:94284","ECrel","compound"
"583","mmu:16591","mmu:58810","ECrel","compound"
"584","mmu:66646","mmu:102448","ECrel","compound"
"585","mmu:11677","mmu:20322","ECrel","compound"
"586","mmu:11997","mmu:20322","ECrel","compound"
"587","mmu:14187","mmu:20322","ECrel","compound"
"588","mmu:67861","mmu:20322","ECrel","compound"
"589","mmu:67880","mmu:11677","ECrel","compound"
"590","mmu:67880","mmu:11997","ECrel","compound"
"591","mmu:67880","mmu:14187","ECrel","compound"
"592","mmu:67880","mmu:67861","ECrel","compound"
"593","mmu:216558","mmu:22235","ECrel","compound"
"594","mmu:100559","mmu:22235","ECrel","compound"
"595","mmu:100727","mmu:22235","ECrel","compound"
"596","mmu:112417","mmu:22235","ECrel","compound"
"597","mmu:22236","mmu:22235","ECrel","compound"
"598","mmu:22238","mmu:22235","ECrel","compound"
"599","mmu:231396","mmu:22235","ECrel","compound"
"600","mmu:243085","mmu:22235","ECrel","compound"
"601","mmu:394430","mmu:22235","ECrel","compound"
"602","mmu:394432","mmu:22235","ECrel","compound"
"603","mmu:394433","mmu:22235","ECrel","compound"
"604","mmu:394434","mmu:22235","ECrel","compound"
"605","mmu:394435","mmu:22235","ECrel","compound"
"606","mmu:394436","mmu:22235","ECrel","compound"
"607","mmu:552899","mmu:22235","ECrel","compound"
"608","mmu:613123","mmu:22235","ECrel","compound"
"609","mmu:71773","mmu:22235","ECrel","compound"
"610","mmu:72094","mmu:22235","ECrel","compound"
"611","mmu:94215","mmu:22235","ECrel","compound"
"612","mmu:94284","mmu:22235","ECrel","compound"
"613","mmu:71755","mmu:11677","ECrel","compound"
"614","mmu:71755","mmu:11997","ECrel","compound"
"615","mmu:71755","mmu:14187","ECrel","compound"
"616","mmu:71755","mmu:67861","ECrel","compound"
"617","mmu:20322","mmu:67880","ECrel","compound"
"618","mmu:58810","mmu:68631","ECrel","compound"
"619","mmu:20322","mmu:16548","ECrel","compound"
"620","mmu:20322","mmu:15275","ECrel","compound"
"621","mmu:20322","mmu:15277","ECrel","compound"
"622","mmu:20322","mmu:212032","ECrel","compound"
"623","mmu:20322","mmu:216019","ECrel","compound"
"624","mmu:16548","mmu:15275","ECrel","compound"
"625","mmu:16548","mmu:15277","ECrel","compound"
"626","mmu:16548","mmu:212032","ECrel","compound"
"627","mmu:16548","mmu:216019","ECrel","compound"
"628","mmu:16548","mmu:11674","ECrel","compound"
"629","mmu:16548","mmu:11676","ECrel","compound"
"630","mmu:16548","mmu:230163","ECrel","compound"
"631","mmu:16548","mmu:353204","ECrel","compound"
"632","mmu:16548","mmu:79459","ECrel","compound"
"633","mmu:15275","mmu:170768","ECrel","compound"
"634","mmu:15275","mmu:18639","ECrel","compound"
"635","mmu:15275","mmu:18640","ECrel","compound"
"636","mmu:15275","mmu:270198","ECrel","compound"
"637","mmu:15275","mmu:319801","ECrel","compound"
"638","mmu:15275","mmu:18641","ECrel","compound"
"639","mmu:15275","mmu:18642","ECrel","compound"
"640","mmu:15275","mmu:56421","ECrel","compound"
"641","mmu:15275","mmu:14120","ECrel","compound"
"642","mmu:15275","mmu:14121","ECrel","compound"
"643","mmu:15275","mmu:110119","ECrel","compound"
"644","mmu:15275","mmu:29858","ECrel","compound"
"645","mmu:15275","mmu:54128","ECrel","compound"
"646","mmu:15277","mmu:170768","ECrel","compound"
"647","mmu:15277","mmu:18639","ECrel","compound"
"648","mmu:15277","mmu:18640","ECrel","compound"
"649","mmu:15277","mmu:270198","ECrel","compound"
"650","mmu:15277","mmu:319801","ECrel","compound"
"651","mmu:15277","mmu:18641","ECrel","compound"
"652","mmu:15277","mmu:18642","ECrel","compound"
"653","mmu:15277","mmu:56421","ECrel","compound"
"654","mmu:15277","mmu:14120","ECrel","compound"
"655","mmu:15277","mmu:14121","ECrel","compound"
"656","mmu:15277","mmu:110119","ECrel","compound"
"657","mmu:15277","mmu:29858","ECrel","compound"
"658","mmu:15277","mmu:54128","ECrel","compound"
"659","mmu:212032","mmu:170768","ECrel","compound"
"660","mmu:212032","mmu:18639","ECrel","compound"
"661","mmu:212032","mmu:18640","ECrel","compound"
"662","mmu:212032","mmu:270198","ECrel","compound"
"663","mmu:212032","mmu:319801","ECrel","compound"
"664","mmu:212032","mmu:18641","ECrel","compound"
"665","mmu:212032","mmu:18642","ECrel","compound"
"666","mmu:212032","mmu:56421","ECrel","compound"
"667","mmu:212032","mmu:14120","ECrel","compound"
"668","mmu:212032","mmu:14121","ECrel","compound"
"669","mmu:212032","mmu:110119","ECrel","compound"
"670","mmu:212032","mmu:29858","ECrel","compound"
"671","mmu:212032","mmu:54128","ECrel","compound"
"672","mmu:216019","mmu:170768","ECrel","compound"
"673","mmu:216019","mmu:18639","ECrel","compound"
"674","mmu:216019","mmu:18640","ECrel","compound"
"675","mmu:216019","mmu:270198","ECrel","compound"
"676","mmu:216019","mmu:319801","ECrel","compound"
"677","mmu:216019","mmu:18641","ECrel","compound"
"678","mmu:216019","mmu:18642","ECrel","compound"
"679","mmu:216019","mmu:56421","ECrel","compound"
"680","mmu:216019","mmu:14120","ECrel","compound"
"681","mmu:216019","mmu:14121","ECrel","compound"
"682","mmu:216019","mmu:110119","ECrel","compound"
"683","mmu:216019","mmu:29858","ECrel","compound"
"684","mmu:216019","mmu:54128","ECrel","compound"
"685","mmu:170768","mmu:18641","ECrel","compound"
"686","mmu:170768","mmu:18642","ECrel","compound"
"687","mmu:170768","mmu:56421","ECrel","compound"
"688","mmu:170768","mmu:14120","ECrel","compound"
"689","mmu:170768","mmu:14121","ECrel","compound"
"690","mmu:170768","mmu:110119","ECrel","compound"
"691","mmu:18639","mmu:18641","ECrel","compound"
"692","mmu:18639","mmu:18642","ECrel","compound"
"693","mmu:18639","mmu:56421","ECrel","compound"
"694","mmu:18639","mmu:14120","ECrel","compound"
"695","mmu:18639","mmu:14121","ECrel","compound"
"696","mmu:18639","mmu:110119","ECrel","compound"
"697","mmu:18640","mmu:18641","ECrel","compound"
"698","mmu:18640","mmu:18642","ECrel","compound"
"699","mmu:18640","mmu:56421","ECrel","compound"
"700","mmu:18640","mmu:14120","ECrel","compound"
"701","mmu:18640","mmu:14121","ECrel","compound"
"702","mmu:18640","mmu:110119","ECrel","compound"
"703","mmu:270198","mmu:18641","ECrel","compound"
"704","mmu:270198","mmu:18642","ECrel","compound"
"705","mmu:270198","mmu:56421","ECrel","compound"
"706","mmu:270198","mmu:14120","ECrel","compound"
"707","mmu:270198","mmu:14121","ECrel","compound"
"708","mmu:270198","mmu:110119","ECrel","compound"
"709","mmu:319801","mmu:18641","ECrel","compound"
"710","mmu:319801","mmu:18642","ECrel","compound"
"711","mmu:319801","mmu:56421","ECrel","compound"
"712","mmu:319801","mmu:14120","ECrel","compound"
"713","mmu:319801","mmu:14121","ECrel","compound"
"714","mmu:319801","mmu:110119","ECrel","compound"
"715","mmu:110119","mmu:18641","ECrel","compound"
"716","mmu:110119","mmu:18642","ECrel","compound"
"717","mmu:110119","mmu:56421","ECrel","compound"
"718","mmu:110119","mmu:14120","ECrel","compound"
"719","mmu:110119","mmu:14121","ECrel","compound"
"720","mmu:110119","mmu:29858","ECrel","compound"
"721","mmu:110119","mmu:54128","ECrel","compound"
"722","mmu:29858","mmu:331026","ECrel","compound"
"723","mmu:29858","mmu:69080","ECrel","compound"
"724","mmu:54128","mmu:331026","ECrel","compound"
"725","mmu:54128","mmu:69080","ECrel","compound"
"726","mmu:75540","mmu:22122","ECrel","compound"
"727","mmu:75540","mmu:234730","ECrel","compound"
"728","mmu:22122","mmu:218138","ECrel","compound"
"729","mmu:218138","mmu:331026","ECrel","compound"
"730","mmu:218138","mmu:69080","ECrel","compound"
"731","mmu:18641","mmu:11674","ECrel","compound"
"732","mmu:18641","mmu:11676","ECrel","compound"
"733","mmu:18641","mmu:230163","ECrel","compound"
"734","mmu:18641","mmu:353204","ECrel","compound"
"735","mmu:18641","mmu:79459","ECrel","compound"
"736","mmu:18642","mmu:11674","ECrel","compound"
"737","mmu:18642","mmu:11676","ECrel","compound"
"738","mmu:18642","mmu:230163","ECrel","compound"
"739","mmu:18642","mmu:353204","ECrel","compound"
"740","mmu:18642","mmu:79459","ECrel","compound"
"741","mmu:56421","mmu:11674","ECrel","compound"
"742","mmu:56421","mmu:11676","ECrel","compound"
"743","mmu:56421","mmu:230163","ECrel","compound"
"744","mmu:56421","mmu:353204","ECrel","compound"
"745","mmu:56421","mmu:79459","ECrel","compound"
"746","mmu:21991","mmu:225913","ECrel","compound"
"747","mmu:11674","mmu:225913","ECrel","compound"
"748","mmu:11676","mmu:225913","ECrel","compound"
"749","mmu:230163","mmu:225913","ECrel","compound"
"750","mmu:353204","mmu:225913","ECrel","compound"
"751","mmu:79459","mmu:225913","ECrel","compound"
"752","mmu:225913","mmu:11674","ECrel","compound"
"753","mmu:225913","mmu:11676","ECrel","compound"
"754","mmu:225913","mmu:230163","ECrel","compound"
"755","mmu:225913","mmu:353204","ECrel","compound"
"756","mmu:225913","mmu:79459","ECrel","compound"
"757","mmu:11605","mmu:226413","ECrel","compound"
"758","mmu:11605","mmu:11605","ECrel","compound"
"759","mmu:11605","mmu:12091","ECrel","compound"
"760","mmu:11605","mmu:14387","ECrel","compound"
"761","mmu:11605","mmu:232714","ECrel","compound"
"762","mmu:11605","mmu:76051","ECrel","compound"
"763","mmu:11605","mmu:69983","ECrel","compound"
"764","mmu:11677","mmu:12091","ECrel","compound"
"765","mmu:11677","mmu:226413","ECrel","compound"
"766","mmu:11677","mmu:11605","ECrel","compound"
"767","mmu:11997","mmu:12091","ECrel","compound"
"768","mmu:11997","mmu:226413","ECrel","compound"
"769","mmu:11997","mmu:11605","ECrel","compound"
"770","mmu:14187","mmu:12091","ECrel","compound"
"771","mmu:14187","mmu:226413","ECrel","compound"
"772","mmu:14187","mmu:11605","ECrel","compound"
"773","mmu:67861","mmu:12091","ECrel","compound"
"774","mmu:67861","mmu:226413","ECrel","compound"
"775","mmu:67861","mmu:11605","ECrel","compound"
"776","mmu:103988","mmu:226413","ECrel","compound"
"777","mmu:103988","mmu:12091","ECrel","compound"
"778","mmu:103988","mmu:66681","ECrel","compound"
"779","mmu:103988","mmu:72157","ECrel","compound"
"780","mmu:15275","mmu:226413","ECrel","compound"
"781","mmu:15275","mmu:12091","ECrel","compound"
"782","mmu:15275","mmu:66681","ECrel","compound"
"783","mmu:15275","mmu:72157","ECrel","compound"
"784","mmu:15277","mmu:226413","ECrel","compound"
"785","mmu:15277","mmu:12091","ECrel","compound"
"786","mmu:15277","mmu:66681","ECrel","compound"
"787","mmu:15277","mmu:72157","ECrel","compound"
"788","mmu:212032","mmu:226413","ECrel","compound"
"789","mmu:212032","mmu:12091","ECrel","compound"
"790","mmu:212032","mmu:66681","ECrel","compound"
"791","mmu:212032","mmu:72157","ECrel","compound"
"792","mmu:216019","mmu:226413","ECrel","compound"
"793","mmu:216019","mmu:12091","ECrel","compound"
"794","mmu:216019","mmu:66681","ECrel","compound"
"795","mmu:216019","mmu:72157","ECrel","compound"
"796","mmu:226413","mmu:14377","ECrel","compound"
"797","mmu:226413","mmu:14378","ECrel","compound"
"798","mmu:226413","mmu:68401","ECrel","compound"
"799","mmu:226413","mmu:14595","ECrel","compound"
"800","mmu:226413","mmu:16770","ECrel","compound"
"801","mmu:226413","mmu:53418","ECrel","compound"
"802","mmu:12091","mmu:14377","ECrel","compound"
"803","mmu:12091","mmu:14378","ECrel","compound"
"804","mmu:12091","mmu:68401","ECrel","compound"
"805","mmu:12091","mmu:14595","ECrel","compound"
"806","mmu:12091","mmu:16770","ECrel","compound"
"807","mmu:12091","mmu:53418","ECrel","compound"
"808","mmu:66681","mmu:216558","ECrel","compound"
"809","mmu:72157","mmu:216558","ECrel","compound"
"810","mmu:14595","mmu:14430","ECrel","compound"
"811","mmu:14595","mmu:74246","ECrel","compound"
"812","mmu:16770","mmu:14430","ECrel","compound"
"813","mmu:16770","mmu:74246","ECrel","compound"
"814","mmu:53418","mmu:14430","ECrel","compound"
"815","mmu:53418","mmu:74246","ECrel","compound"
"816","mmu:74246","mmu:216558","ECrel","compound"
"817","mmu:74246","mmu:14430","ECrel","compound"
"818","mmu:216558","mmu:14430","ECrel","compound"
"819","mmu:14377","mmu:66681","ECrel","compound"
"820","mmu:14377","mmu:72157","ECrel","compound"
"821","mmu:14378","mmu:66681","ECrel","compound"
"822","mmu:14378","mmu:72157","ECrel","compound"
"823","mmu:68401","mmu:66681","ECrel","compound"
"824","mmu:68401","mmu:72157","ECrel","compound"
"825","mmu:319625","mmu:14635","ECrel","compound"
"826","mmu:319625","mmu:12091","ECrel","compound"
"827","mmu:319625","mmu:226413","ECrel","compound"
"828","mmu:319625","mmu:11605","ECrel","compound"
"829","mmu:319625","mmu:11677","ECrel","compound"
"830","mmu:319625","mmu:11997","ECrel","compound"
"831","mmu:319625","mmu:14187","ECrel","compound"
"832","mmu:319625","mmu:67861","ECrel","compound"
"833","mmu:14430","mmu:14635","ECrel","compound"
"834","mmu:56727","mmu:100559","ECrel","compound"
"835","mmu:56727","mmu:100727","ECrel","compound"
"836","mmu:56727","mmu:112417","ECrel","compound"
"837","mmu:56727","mmu:22236","ECrel","compound"
"838","mmu:56727","mmu:22238","ECrel","compound"
"839","mmu:56727","mmu:231396","ECrel","compound"
"840","mmu:56727","mmu:243085","ECrel","compound"
"841","mmu:56727","mmu:394430","ECrel","compound"
"842","mmu:56727","mmu:394432","ECrel","compound"
"843","mmu:56727","mmu:394433","ECrel","compound"
"844","mmu:56727","mmu:394434","ECrel","compound"
"845","mmu:56727","mmu:394435","ECrel","compound"
"846","mmu:56727","mmu:394436","ECrel","compound"
"847","mmu:56727","mmu:552899","ECrel","compound"
"848","mmu:56727","mmu:613123","ECrel","compound"
"849","mmu:56727","mmu:71773","ECrel","compound"
"850","mmu:56727","mmu:72094","ECrel","compound"
"851","mmu:56727","mmu:94215","ECrel","compound"
"852","mmu:56727","mmu:94284","ECrel","compound"
"853","mmu:22235","mmu:100559","ECrel","compound"
"854","mmu:22235","mmu:100727","ECrel","compound"
"855","mmu:22235","mmu:112417","ECrel","compound"
"856","mmu:22235","mmu:22236","ECrel","compound"
"857","mmu:22235","mmu:22238","ECrel","compound"
"858","mmu:22235","mmu:231396","ECrel","compound"
"859","mmu:22235","mmu:243085","ECrel","compound"
"860","mmu:22235","mmu:394430","ECrel","compound"
"861","mmu:22235","mmu:394432","ECrel","compound"
"862","mmu:22235","mmu:394433","ECrel","compound"
"863","mmu:22235","mmu:394434","ECrel","compound"
"864","mmu:22235","mmu:394435","ECrel","compound"
"865","mmu:22235","mmu:394436","ECrel","compound"
"866","mmu:22235","mmu:552899","ECrel","compound"
"867","mmu:22235","mmu:613123","ECrel","compound"
"868","mmu:22235","mmu:71773","ECrel","compound"
"869","mmu:22235","mmu:72094","ECrel","compound"
"870","mmu:22235","mmu:94215","ECrel","compound"
"871","mmu:22235","mmu:94284","ECrel","compound"
"872","mmu:268756","mmu:19733","ECrel","compound"
"873","mmu:14104","mmu:100705","ECrel","compound"
"874","mmu:14104","mmu:107476","ECrel","compound"
"875","mmu:14104","mmu:223722","ECrel","compound"
"876","mmu:14104","mmu:71147","ECrel","compound"
"877","mmu:14104","mmu:26922","ECrel","compound"
"878","mmu:14104","mmu:109729085","ECrel","compound"
"879","mmu:14104","mmu:234309","ECrel","compound"
"880","mmu:14104","mmu:14979","ECrel","compound"
"881","mmu:99035","mmu:14104","ECrel","compound"
"882","mmu:99035","mmu:71147","ECrel","compound"
"883","mmu:99035","mmu:26922","ECrel","compound"
"884","mmu:71147","mmu:14104","ECrel","compound"
"885","mmu:71147","mmu:223722","ECrel","compound"
"886","mmu:71147","mmu:26922","ECrel","compound"
"887","mmu:71147","mmu:234309","ECrel","compound"
"888","mmu:71147","mmu:14979","ECrel","compound"
"889","mmu:223722","mmu:100705","ECrel","compound"
"890","mmu:223722","mmu:107476","ECrel","compound"
"891","mmu:223722","mmu:71147","ECrel","compound"
"892","mmu:107476","mmu:14104","ECrel","compound"
"893","mmu:107476","mmu:223722","ECrel","compound"
"894","mmu:107476","mmu:257633","ECrel","compound"
"895","mmu:14081","mmu:14104","ECrel","compound"
"896","mmu:216739","mmu:14104","ECrel","compound"
"897","mmu:328845","mmu:14104","ECrel","compound"
"898","mmu:433256","mmu:14104","ECrel","compound"
"899","mmu:50790","mmu:14104","ECrel","compound"
"900","mmu:74205","mmu:14104","ECrel","compound"
"901","mmu:78625","mmu:14104","ECrel","compound"
"902","mmu:94180","mmu:14104","ECrel","compound"
"903","mmu:257633","mmu:100705","ECrel","compound"
"904","mmu:257633","mmu:107476","ECrel","compound"
"905","mmu:257633","mmu:14104","ECrel","compound"
"906","mmu:257633","mmu:223722","ECrel","compound"
"907","mmu:26922","mmu:14104","ECrel","compound"
"908","mmu:26922","mmu:71147","ECrel","compound"
"909","mmu:26922","mmu:99035","ECrel","compound"
"910","mmu:234309","mmu:109729085","ECrel","compound"
